0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
0.56848,0.58613,0.55281,0.54264,0.54397,0.55044,0.54167,0.57257,0.55584,0.55438,0.54796,0.55536,0.54225,0.5445,0.54136
